Time_s,X_m,Y_m,Theta_deg,Vx,Vy,Speed
0,10,1,179.866692564948,-0.499998179302246,0.00116332469253688,0.499999532629682
0.0333333333333333,9.98333339402326,1.00003877748975,179.711741831266,-0.499984308000965,0.00386768378785263,0.499999267224549
0.0666666666666667,9.96666725042323,1.00016770028268,179.363088470847,-0.49994632284573,0.00724820618535738,0.499998862218578
0.1,9.95000237299504,1.00040930715552,178.926628345636,-0.499866278648433,0.0114843440782897,0.499998186685453
0.133333333333333,9.93334016370675,1.0007921186248,178.378480656196,-0.499714353045562,0.0168121938718024,0.499997084494027
0.166666666666667,9.91668301860524,1.00135252508719,177.687450214106,-0.499441069090096,0.0235372384082111,0.499995383064427
0.2,9.9000349829689,1.0021370997008,176.813439822619,-0.498964381279858,0.032047368146968,0.499992487534702
0.233333333333333,9.88340283692624,1.0032053453057,175.705706768429,-0.498150466794023,0.0428261986213263,0.499987970710752
0.266666666666667,9.86679782136644,1.00463288525974,174.302910816329,-0.496785972535374,0.0564306109052537,0.499980715983184
0.3,9.85023828894859,1.00651390562325,172.537531394254,-0.494549891868026,0.0734206623268241,0.499970188314449
0.333333333333333,9.83375329255299,1.00896126103415,170.349387319026,-0.491007315008325,0.0941695012679244,0.499956076431454
0.366666666666667,9.81738638205271,1.01210024440974,167.713785061915,-0.485685018852102,0.118537720861398,0.499941125338156
0.4,9.80119688142431,1.01605150177179,164.682802071829,-0.478293054101666,0.145487866589571,0.499930960160185
0.433333333333333,9.78525377962092,1.02090109732478,161.419420816302,-0.469054781157272,0.172972465985026,0.499931857071979
0.466666666666667,9.76961862024901,1.02666684619094,158.185421966327,-0.458872561457717,0.198445886691814,0.499944794556026
0.5,9.75432286820042,1.03328170908067,155.264433528757,-0.44904097082874,0.219830693943128,0.499963326137363
0.533333333333333,9.73935483583946,1.04060939887878,152.862184179753,-0.440669808890224,0.236198554161167,0.499979637040522
0.566666666666667,9.72466584220979,1.04848268401748,151.05432487994,-0.434307187562659,0.247725172397757,0.499990494117723
0.6,9.7101889359577,1.05674018976407,149.804531618418,-0.429963674292484,0.255200973500547,0.499996298073016
0.633333333333333,9.69585681348128,1.06524688888076,149.017085429408,-0.427341927480995,0.25957232069165,0.499998912651239
0.666666666666667,9.68161208256525,1.07389929957048,148.583043359648,-0.426050945888008,0.261687639592398,0.499999829207478
0.7,9.66741038436898,1.08262222089023,148.404676236719,-0.425718432678028,0.262228554578101,0.499999998757957
0.733333333333333,9.65321976994638,1.0913631727095,148.380966250396,-0.425834357539259,0.262040250300297,0.499999992838316
0.766666666666667,9.63902529136174,1.10009784771951,148.412132664596,-0.42600345526969,0.261765250350112,0.499999990192572
0.8,9.62482517618608,1.10882335606451,148.451629379585,-0.426195222301438,0.261452903035593,0.499999988018311
0.833333333333333,9.61061866877604,1.11753845283236,148.495554642208,-0.4264043104825,0.261111757774419,0.499999986046103
0.866666666666667,9.59640519175995,1.12624217809151,148.542950047934,-0.426627186517674,0.260747441278841,0.499999984409449
0.9,9.5821842855427,1.13493375946747,148.593178423532,-0.426861459839216,0.260363740143204,0.499999983077424
0.933333333333333,9.56795557021472,1.14361255080558,148.645806690127,-0.427105476108967,0.259963254991955,0.499999981668279
0.966666666666667,9.55371872101109,1.15227799263864,148.700534548697,-0.427358067313719,0.259547803849893,0.499999980181419
1,9.53947345210063,1.16092958610031,148.757151044374,-0.427618401956202,0.259118662924671,0.499999979167445
1.03333333333333,9.52521950536876,1.16956687486446,148.815509790351,-0.427885904404715,0.258676691758453,0.499999978047338
1.06666666666667,9.5109566418886,1.17818943125641,148.875510726421,-0.428160167152427,0.258222478287544,0.499999977028955
1.1,9.49668463631686,1.18679684719933,148.937086924081,-0.428440917442163,0.257756389660317,0.499999976149403
1.13333333333333,9.48240327240212,1.19538872685467,149.000198214398,-0.428727989596212,0.257278614473671,0.4999999745287
1.16666666666667,9.46811233941558,1.20396468067046,149.064823480412,-0.429021283360633,0.256789235824753,0.499999973211864
1.2,9.45381162997022,1.21252432186462,149.130956378095,-0.429320766223196,0.256288221749792,0.499999972918142
1.23333333333333,9.43950093776278,1.22106726258961,149.198606810393,-0.429626478072311,0.255775408989523,0.499999970504575
1.26666666666667,9.42518005516037,1.22959310955593,149.267792709401,-0.429938458719867,0.255250645805802,0.499999970470693
