Time_s,X_m,Y_m,Theta_deg,Vx,Vy,Speed
0,10,1,179.711741831266,-0.99998248730321,0.00503100848038951,0.999995142967927
0.0333333333333333,9.96666725042323,1.00016770028268,179.319186476126,-0.999812601494163,0.0187325502636471,0.999988073201829
0.0666666666666667,9.93334016370675,1.0007921186248,178.307044935982,-0.999155422135658,0.0403494322800135,0.999969816678686
0.1,9.9000349829689,1.0021370997008,176.696602168862,-0.997114848073881,0.0748735667682943,0.999922032585544
0.133333333333333,9.86679782136644,1.00463288525974,174.121712561056,-0.9913358644034,0.129851273232078,0.999804055409072
0.166666666666667,9.83375329255299,1.00896126103415,170.125921360791,-0.976692333860427,0.212707222129322,0.999586053007794
0.2,9.80119688142431,1.01605150177179,164.566829490628,-0.947347835258938,0.318460332574597,0.999442296680163
0.233333333333333,9.76961862024901,1.02666684619094,158.341636280735,-0.907913532286457,0.418276580634942,0.999631071954314
0.266666666666667,9.73935483583946,1.04060939887878,153.159113383455,-0.874976996452883,0.483923726558924,0.999883451932466
0.3,9.7101889359577,1.05674018976407,150.035654842716,-0.857305601773479,0.514773294192197,0.999982219464763
0.333333333333333,9.68161208256525,1.07389929957048,148.710878167974,-0.851769378566036,0.5239161941705,0.999999626388366
0.366666666666667,9.65321976994638,1.0913631727095,148.408404451225,-0.851837812808949,0.523805500650409,0.999999930921378
0.4,9.62482517618608,1.10882335606451,148.453843652632,-0.852599532783938,0.522564660810012,0.99999989401543
0.433333333333333,9.59640519175995,1.12624217809151,148.544366532197,-0.85348864635689,0.521111181422045,0.999999866431589
0.466666666666667,9.56795557021472,1.14361255080558,148.646856485503,-0.854463543422685,0.519511058841848,0.999999843648703
0.5,9.53947345210063,1.16092958610031,148.758022168952,-0.855504306360917,0.517795354683124,0.999999823766732
0.533333333333333,9.5109566418886,1.17818943125641,148.87629835665,-0.85660108459459,0.515978867947862,0.999999805148674
0.566666666666667,9.48240327240212,1.19538872685467,149.000955201602,-0.857749272956845,0.514067850298423,0.999999784984196
0.6,9.45381162997022,1.21252432186462,149.131715144741,-0.858947244295507,0.512063630739314,0.99999976520436
0.633333333333333,9.42518005516037,1.22959310955593,149.268574581143,-0.860195294059203,0.509964256817383,0.999999743576419
0.666666666666667,9.39650687869173,1.24659191811651,149.411714206452,-0.861495006862718,0.507765490638328,0.999999720166249
0.7,9.36779037846297,1.26351743447112,149.561451142625,-0.862848971040666,0.505461212018954,0.999999691840756
0.733333333333333,9.33902874609495,1.28036614153842,149.718214085681,-0.864260568648376,0.503043732005128,0.999999663414974
0.766666666666667,9.31022006047334,1.29713426593859,149.882535490587,-0.86573398102427,0.500503678016107,0.999999628803822
0.8,9.28136226110586,1.31381772187246,150.055050755101,-0.867274103261,0.497830098146326,0.999999588403691
0.833333333333333,9.2524531243305,1.33041205847734,150.236500376538,-0.868886603624528,0.495010258610047,0.999999543043572
0.866666666666667,9.22349023754301,1.34691240043101,150.427743158207,-0.870577999709266,0.492029397311418,0.999999490698082
0.9,9.19447097088604,1.36331338034139,150.629771950395,-0.872355748648097,0.488870438825271,0.999999429078134
0.933333333333333,9.1653924459311,1.37960906163556,150.843734064739,-0.874228380671838,0.485513595190969,0.999999356343475
0.966666666666667,9.13625149990871,1.39579284814193,151.070987964032,-0.876206161490263,0.481934952855696,0.999999268108493
1,9.10704462785903,1.41185734657045,151.315407047743,-0.878338606911733,0.478037118271204,0.999999097417933
1.03333333333333,9.07776667429531,1.42779191717949,151.584423377193,-0.880692711445761,0.473685683127092,0.999998889196016
1.06666666666667,9.04841025058045,1.4435814399504,151.882375147161,-0.883262447493927,0.468876084579484,0.999998666920886
1.1,9.01896816899732,1.45921064276971,152.208797248618,-0.886032330080369,0.463620080372964,0.999998434435115
1.13333333333333,8.98943375799464,1.47466464544881,152.562592866137,-0.888985050583351,0.457932279013864,0.99999819616013
1.16666666666667,8.95980092297519,1.48992905474927,152.942484321655,-0.892101754045385,0.45183002512351,0.999997955584892
1.2,8.93006419784035,1.50499005558672,153.347028319795,-0.895362346368351,0.445333245010144,0.999997715200142
1.23333333333333,8.90021878629473,1.51983449708706,153.774633704618,-0.898745825358187,0.438464251075121,0.99999747903164
1.26666666666667,8.87026059211613,1.5344499721229,154.223582072204,-0.902230629968663,0.431247485100219,0.99999725152568
1.3,8.84018623778384,1.54882488829291,154.692050439811,-0.905794988949005,0.423709238192476,0.999997040263008
1.33333333333333,8.80999307148554,1.56294852956599,155.17813489673,-0.909417263187482,0.41587733880512,0.999996859752588
1.36666666666667,8.77967916271262,1.57681110752616,155.67987838098,-0.91307627366465,0.407780690431203,0.999996686503446
1.4,8.7492432869238,1.5904037972072,156.19529388353,-0.916751577765123,0.399449093268769,0.999996516717975
1.43333333333333,8.7186849009983,1.60371876698282,156.72238165057,-0.920423749885853,0.390912976027615,0.999996417083932
1.46666666666667,8.68800410933544,1.61674919951708,157.259165171324,-0.924074590022084,0.382202460378587,0.99999628431506
1.5,8.65720162300137,1.6294892815297,157.803703003696,-0.927687320206747,0.373347971167566,0.999996235816572
1.53333333333333,8.62627871232781,1.64193421390195,158.354111603447,-0.931246674778095,0.364378824558709,0.999996148528605
1.56666666666667,8.59523715650187,1.65408017472057,158.908582463984,-0.934739057278566,0.355324035925446,0.999996137846727
1.6,8.56407918792592,1.66592430925142,159.465392168933,-0.938152510272694,0.346211123286642,0.999996137201717
1.63333333333333,8.5328074375835,1.67746468002764,160.022924181244,-0.941476768143321,0.337066438650011,0.999996144501465
1.66666666666667,8.50142487864539,1.68870022798264,160.579666574651,-0.944703224192374,0.327914873292847,0.999996172955742
1.7,8.46993477117231,1.69963072375907,161.134222799144,-0.94782486365828,0.318779659982686,0.99999622188662
1.73333333333333,8.43834060905036,1.71025671242516,161.685317903702,-0.950836196970375,0.309682244149228,0.999996282898285
1.76666666666667,8.40664606915135,1.7205794538968,162.224701002343,-0.953659121742714,0.300878742874406,0.999996869193483
1.8,8.37485743175993,1.73060874532595,162.721881099627,-0.95606859716451,0.293135228091332,0.999997712213519
1.83333333333333,8.34298847852111,1.74037991959566,163.151878411111,-0.958069087134028,0.286531646741306,0.999998380151745
1.86666666666667,8.31105284228331,1.74993097448704,163.515172962433,-0.959710093422483,0.280988046363042,0.99999887280732
1.9,8.27906250583589,1.75929724269914,163.816566681391,-0.961031357158504,0.276436734819152,0.999999268899428
1.93333333333333,8.24702812726394,1.76851180052644,164.060030349677,-0.962064042087807,0.272822102673913,0.999999560392776
1.96666666666667,8.21495932586102,1.77760587061557,164.248800128461,-0.962832489177288,0.270098382311581,0.999999769171306
2,8.18286490955511,1.78660915002596,164.385490696339,-0.963355163560635,0.268228714105445,0.999999907114795
2.03333333333333,8.15075307076975,1.79555010716281,164.472155707293,-0.963645383187739,0.267184466365646,0.99999998180307
2.06666666666667,8.11863155799683,1.80445625604166,164.510334749714,-0.963711864420738,0.266944637222009,0.999999998483442
2.1,8.0865078291828,1.81335441061573,164.501118204927,-0.963559355283046,0.267494469167975,0.999999961094467
2.13333333333333,8.0543891840067,1.82227089292133,164.445152170507,-0.963188402328718,0.268826783078924,0.999999868840547
2.16666666666667,8.02228290392908,1.83123178569063,164.342674748067,-0.96259610093071,0.270939470219169,0.999999725024788
2.2,7.99019636723139,1.8402631013646,164.19353252789,-0.961775500887088,0.273837426170211,0.999999525038954
2.23333333333333,7.95813718386848,1.84939101557027,163.997157462649,-0.960715817907829,0.277531310315733,0.999999255491661
2.26666666666667,7.92611332327156,1.85864205924746,163.752604520117,-0.959402307454598,0.282037387933152,0.999998937870117
2.3,7.8941332463564,1.8680433055119,163.458501348945,-0.957815358397553,0.28737914051651,0.999998515592019
2.33333333333333,7.86220606774315,1.87762261019579,163.113048370374,-0.955930808270269,0.293585372358161,0.999998040529545
2.36666666666667,7.83034170746748,1.88740878927439,162.713989852755,-0.953718398108903,0.300692648989584,0.99999742602058
2.4,7.79855109419718,1.89743187757404,162.258568307043,-0.951141783334242,0.308743866151722,0.999996733439942
